click_id,id,timestamp,type,campaign,banner,content_unit,network,browser,operating_system,country,state,city
21647,"7,02767173308069E+018",1636257333,DYNAMIC,4346717,14812374,4521286,3334,8,14,7,5459,82796
21648,"7,02767173737074E+018",1636257334,DYNAMIC,4824573,14840845,4699230,270,30,12,71,629,50822
21649,"7,02767176745216E+018",1636257341,DYNAMIC,3998268,13603168,3769574,42,0,12,1,2,1022288
21650,"7,02767178891074E+018",1636257346,DYNAMIC,4799702,14767536,4291409,408,11,12,1,3,1739
21651,"7,02767179749976E+018",1636257348,DYNAMIC,4822049,14913048,4698788,268,8,14,7,5459,82796
21652,"7,02767181897663E+018",1636257353,DYNAMIC,4799702,14767536,4291409,408,0,14,15,57,45080
21653,"7,02767187051519E+018",1636257366,DYNAMIC,4781465,14717409,4352567,408,8,14,1,1,43645
21654,"7,02767187910433E+018",1636257367,DYNAMIC,4560758,14144659,3692284,273,30,12,1,1,39946
21655,"7,02767190917998E+018",1636257374,SUBREQUEST_PARENT,1907433,6517921,3769553,42,6,12,1,10,1769
21656,"7,02767192206043E+018",1636257377,DYNAMIC,4851390,14933910,3702467,42,11,10,NULL,NULL,NULL
21657,"7,027671926351E+018",1636257378,CLICK_COMMAND,4722434,14664210,4690250,268,11,12,7,2598,87787
21658,"7,02767193923512E+018",1636257381,DYNAMIC,4799702,14770779,4291409,408,0,14,1,7,1712
21659,"7,02767195641473E+018",1636257385,DYNAMIC,4799702,14770779,4291409,408,11,12,1,10,10200
21660,"7,02767195641578E+018",1636257385,DYNAMIC,4799679,14770879,3557688,3145,11,12,1,3,1739
21661,"7,0276719735944E+018",1636257389,CLICK_COMMAND,4827580,14849540,4699123,270,11,12,7,2563,74333
21662,"7,02767197788845E+018",1636257390,DYNAMIC,4794244,14754784,4363379,3347,11,12,138,1709,63717
21663,"7,02767199936407E+018",1636257395,DYNAMIC,4492824,14649650,4288475,270,8,5,1,2,35187
21664,"7,02767201224911E+018",1636257398,CLICK_COMMAND,4732170,14634199,4593833,268,11,12,7,2565,75704
21665,"7,02767201656544E+018",1636257399,SUBREQUEST_PARENT,1907433,14050970,3769566,42,0,12,1,6,11322
21666,"7,02767203372348E+018",1636257403,DYNAMIC,4840204,14904447,4516253,3108,11,6,1,7,1712
21667,"7,02767203372958E+018",1636257403,DYNAMIC,4786406,14739586,4470752,3392,8,14,1,10,1770
21668,"7,02767204661992E+018",1636257406,DYNAMIC,4818359,14819226,4499416,42,0,0,1,2,3324
21669,"7,02767206808853E+018",1636257411,DYNAMIC,4850982,14931833,3769544,42,15,17,1,9,12784
21670,"7,02767211103571E+018",1636257422,CLICK_COMMAND,4828130,14860997,4599678,268,11,12,1,13,207337
21671,"7,02767211532917E+018",1636257422,DYNAMIC,4660498,14822271,4528673,71,8,14,1,7,38286
21672,"7,0276721239178E+018",1636257424,CLICK_COMMAND,4740173,14689678,4632956,268,11,12,188,2246,69937
21673,"7,0276721410997E+018",1636257428,DYNAMIC,4844504,14917922,4288521,270,8,14,7,5459,82796
21674,"7,02767220553928E+018",1636257443,SUBREQUEST_PARENT,1907433,6517918,3769555,42,6,12,1,4,94796
21675,"7,02767220981747E+018",1636257444,DYNAMIC,4799702,14767536,4291409,408,0,14,1,10,1769
21676,"7,02767222270152E+018",1636257447,DYNAMIC,4736075,14589569,4403101,3317,11,12,150,1669,63403
21677,"7,02767222700396E+018",1636257448,DYNAMIC,4745348,14904923,4693421,3236,8,5,1,1,1022658
21678,"7,02767227425784E+018",1636257459,DYNAMIC,4851406,14933983,3769573,42,0,12,NULL,NULL,NULL
21679,"7,02767230430675E+018",1636257466,DYNAMIC,4799702,14767536,4291409,408,0,14,1,10,95694
21680,"7,02767230860467E+018",1636257467,DYNAMIC,4740320,14603661,4427464,1810,8,14,2,51,1703
21681,"7,02767233007878E+018",1636257472,CLICK_COMMAND,4624177,14783999,4320420,3202,11,12,1,1,1765
21682,"7,0276723687327E+018",1636257481,DYNAMIC,4762669,14679255,4697492,3137,0,14,NULL,NULL,NULL
21683,"7,02767242887129E+018",1636257495,DYNAMIC,4829774,14855456,3596567,42,15,17,1,2,481765
21684,"7,02767244604087E+018",1636257499,DYNAMIC,4795421,14756976,3769547,42,15,17,2,51,1703
21685,"7,02767245462975E+018",1636257501,CLICK_COMMAND,4039073,12175404,3881042,268,11,17,1,1,40553
21686,"7,02767247610662E+018",1636257506,SUBREQUEST_PARENT,1907433,6517886,3702470,42,11,17,1,7,1712
21687,"7,02767248899179E+018",1636257509,DYNAMIC,4851407,14933988,3769567,42,0,12,NULL,NULL,NULL
21688,"7,02767255341577E+018",1636257524,CLICK_COMMAND,4823128,14918825,3972159,268,11,5,7,5460,73155
21689,"7,02767257489094E+018",1636257529,DYNAMIC,4803920,14783595,3769573,42,0,12,1,2,1026375
21690,"7,02767257489998E+018",1636257529,DYNAMIC,4520830,14060287,4662599,42,0,12,1,1,1765
21691,"7,02767260066769E+018",1636257535,CLICK_COMMAND,4718271,14565533,4648939,3334,15,17,NULL,NULL,NULL
21692,"7,0276726092491E+018",1636257537,DYNAMIC,4799702,14770779,4291409,408,0,14,1,7,1712
21693,"7,02767263072833E+018",1636257542,DYNAMIC,3405725,10635326,4417022,42,6,17,2,51,1703
21694,"7,02767265649453E+018",1636257548,CLICK_COMMAND,3351869,10406152,4311903,3282,0,0,7,2554,72185
21695,"7,02767266938317E+018",1636257551,SUBREQUEST_PARENT,1907433,6517883,3769543,42,11,5,164,1848,66690
21696,"7,02767269085341E+018",1636257556,DYNAMIC,4799702,14767536,4291409,408,11,12,1,3,1739
21697,"7,02767269085623E+018",1636257556,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,9,40485
21698,"7,02767269516405E+018",1636257558,SUBREQUEST_PARENT,1907433,14055848,3769569,42,0,0,1,1,206328
21699,"7,02767271662394E+018",1636257562,CLICK_COMMAND,4027828,12148961,4596175,268,11,12,1,7,38428
21700,"7,02767274668871E+018",1636257569,CLICK_COMMAND,4772287,14694793,4563989,987,11,12,2,48,29009
21701,"7,02767276386746E+018",1636257573,DYNAMIC,4799702,14767536,4291409,408,11,12,1,10,1769
21702,"7,02767276816453E+018",1636257574,DYNAMIC,4799702,14767536,4291409,408,11,12,1,6,11322
21703,"7,02767277245806E+018",1636257575,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
21704,"7,02767278965241E+018",1636257579,DYNAMIC,3973939,13603176,3769568,42,0,12,1,3,89157
21705,"7,02767280682402E+018",1636257583,DYNAMIC,4718286,14579486,4692143,3334,11,12,7,5459,82796
21706,"7,02767281111374E+018",1636257584,DYNAMIC,4487287,14656755,4528675,71,11,17,1,10,10200
21707,"7,02767285835779E+018",1636257595,CLICK_COMMAND,4013523,12170610,3980839,268,11,12,1,14,96616
21708,"7,02767286266534E+018",1636257596,DYNAMIC,4843347,14911617,3769545,42,11,17,1,7,1712
21709,"7,02767287126544E+018",1636257598,DYNAMIC,4754183,14658040,4644137,42,0,12,111,1341,61388
21710,"7,0276728755374E+018",1636257599,DYNAMIC,4799702,14767536,4291409,408,11,12,1,2,94268
21711,"7,02767110172692E+018",1636257186,CLICK_COMMAND,4705740,14515279,4573072,3341,11,12,1,9,7653
21712,"7,02767113607879E+018",1636257194,DYNAMIC,4848347,14925158,3769573,42,0,12,1,9,1783
21713,"7,02767113607886E+018",1636257194,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,9,1783
21714,"7,02767114036976E+018",1636257195,DYNAMIC,4794243,14754783,4361231,3347,11,12,138,1709,63717
21715,"7,02767116184506E+018",1636257200,CLICK_COMMAND,4713978,14854827,4690250,268,11,12,246,942,55681
21716,"7,02767116614061E+018",1636257201,DYNAMIC,4753607,14656200,4526063,3547,11,6,7,2582,81722
21717,"7,02767118333156E+018",1636257205,SUBREQUEST_PARENT,1907433,14055981,3769572,42,11,12,1,14,38426
21718,"7,02767119620748E+018",1636257208,SUBREQUEST_PARENT,1907433,6517883,3769543,42,11,17,1,7,22751
21719,"7,02767123056512E+018",1636257216,DYNAMIC,4799702,14770779,4291409,408,0,14,1,10,10200
21720,"7,02767126062898E+018",1636257223,DYNAMIC,4818360,14819227,3769571,42,0,0,1,2,94419
21721,"7,02767126063061E+018",1636257223,CLICK_COMMAND,4671743,14640683,4528493,268,11,10,7,2593,86014
21722,"7,02767126921885E+018",1636257225,CLICK_COMMAND,4734385,14585527,4569224,250,6,5,1,13,2384
21723,"7,02767127351591E+018",1636257226,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
21724,"7,02767134224542E+018",1636257242,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,14,1,10,207057
21725,"7,02767139806826E+018",1636257255,DYNAMIC,4799702,14770779,4291409,408,11,12,1,10,677320
21726,"7,02767143242826E+018",1636257263,DYNAMIC,4838438,14896170,4386889,241,8,5,1,2,35187
21727,"7,0276714367322E+018",1636257264,DYNAMIC,4777222,14751741,2917708,989,6,17,2,51,1703
21728,"7,02767144531257E+018",1636257266,DYNAMIC,4799702,14770779,4291409,408,11,12,1,6,694067
21729,"7,02767144961737E+018",1636257267,SUBREQUEST_PARENT,1907433,6517886,3702470,42,15,17,96,6771,56069
21730,"7,02767145391535E+018",1636257268,DYNAMIC,3619816,14755818,3769573,42,0,12,1,10,14843
21731,"7,02767146249349E+018",1636257270,DYNAMIC,4840406,14904792,4395058,270,0,14,1,1,94011
21732,"7,02767149257844E+018",1636257277,DYNAMIC,4722861,14549968,3769567,42,11,12,1,10,95827
21733,"7,02767150545293E+018",1636257280,CLICK_COMMAND,4635291,14550955,2700873,1017,11,10,183,2161,68813
21734,"7,02767151403454E+018",1636257282,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
21735,"7,02767151832741E+018",1636257283,DYNAMIC,4828231,14850567,4480802,408,11,12,1,6,694067
21736,"7,02767165576656E+018",1636257315,DYNAMIC,4799702,14770779,4291409,408,11,12,1,7,22751
21737,"7,02767166436088E+018",1636257317,SUBREQUEST_PARENT,1907433,6517920,3769559,42,11,12,3,42,41690
21738,"7,02767169871735E+018",1636257325,CLICK_COMMAND,4722443,14665488,4690250,268,8,14,89,6065,56038
21739,"7,02767170730839E+018",1636257327,CLICK_COMMAND,4050315,12186452,4596175,268,11,12,1,10,207057
21740,"7,02767170731285E+018",1636257327,DYNAMIC,4520832,14060289,4662600,42,11,12,2,51,1703
21741,"7,02767171160153E+018",1636257328,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
21742,"7,02767171160159E+018",1636257328,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
21743,"7,02767171589695E+018",1636257329,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
21744,"7,02767172020273E+018",1636257330,DYNAMIC,4781382,14717277,3665825,111,11,12,1,14,38426
21745,"7,02767173307531E+018",1636257333,DYNAMIC,3542072,14280753,4600820,742,11,12,7,5459,82796
21746,"7,02767173738116E+018",1636257334,SUBREQUEST_PARENT,1907433,6517883,3769543,42,6,16,1,1,206290
21747,"7,02767174596834E+018",1636257336,CLICK_COMMAND,4849311,14927437,4630638,3334,0,14,1,10,1769
21748,"7,0276717502565E+018",1636257337,CLICK_COMMAND,4823136,14918818,3939649,268,8,14,1,2,3324
21749,"7,02767175025794E+018",1636257337,CLICK_COMMAND,3617404,11069708,4311926,3282,6,10,1,10,1022206
21750,"7,027671763141E+018",1636257340,DYNAMIC,4777551,14914424,3446695,3110,0,14,1,10,10200
21751,"7,02767176314107E+018",1636257340,DYNAMIC,4823601,14850931,4699478,270,11,12,89,6065,949475
21752,"7,02767177602584E+018",1636257343,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,952531
21753,"7,02767177602656E+018",1636257343,DYNAMIC,4340940,13513706,3557687,3145,11,12,2,45,90011
21754,"7,02767181038754E+018",1636257351,DYNAMIC,729862,13529586,2657095,742,11,17,1,13,2384
21755,"7,02767188340048E+018",1636257368,CLICK_COMMAND,4722507,14666389,4690250,268,11,12,96,6771,56069
21756,"7,02767190917749E+018",1636257374,DYNAMIC,4803918,14783593,3830756,42,15,17,1,1,206309
21757,"7,02767191777287E+018",1636257376,DYNAMIC,4766864,14685942,3769545,42,11,17,1,2,94707
21758,"7,02767193494068E+018",1636257380,DYNAMIC,4794763,14784516,4528675,71,11,17,1,10,1769
21759,"7,02767193923512E+018",1636257381,CLICK_COMMAND,4757613,14667204,4694307,270,11,17,7,2593,86014
21760,"7,02767194353946E+018",1636257382,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,7,2389
21761,"7,02767196929976E+018",1636257388,DYNAMIC,4740419,14603999,3922394,3232,11,6,7,2582,81722
21762,"7,02767199507081E+018",1636257394,CLICK_COMMAND,4677058,14940416,3979460,250,6,5,1,7,1712
21763,"7,02767201224897E+018",1636257398,DYNAMIC,4716936,14535583,4395088,3145,15,17,1,2,35187
21764,"7,02767202513473E+018",1636257401,CLICK_COMMAND,4781123,14716666,4312936,3202,11,12,1,9,1783
21765,"7,02767208526604E+018",1636257415,CLICK_COMMAND,4718271,14565533,4648939,3334,8,5,64,6272,208099
21766,"7,02767214110494E+018",1636257428,DYNAMIC,3511816,10809703,4539532,42,8,14,NULL,NULL,NULL
21767,"7,02767215398912E+018",1636257431,DYNAMIC,4847833,14924139,3769567,42,0,12,1,2,3324
21768,"7,02767217546232E+018",1636257437,DYNAMIC,4850659,14930708,4342795,3317,11,12,2,46,201463
21769,"7,02767221841992E+018",1636257446,DYNAMIC,4847837,14924147,4504722,42,0,12,1,10,1753
21770,"7,02767222699649E+018",1636257448,CLICK_COMMAND,3627325,11094388,4529255,3282,11,17,1,13,415355
21771,"7,02767223129185E+018",1636257449,CLICK_COMMAND,4773663,14850310,4699233,270,0,14,1,13,1789
21772,"7,02767225706152E+018",1636257455,DYNAMIC,4781465,14717409,4352567,408,0,14,1,3,89148
21773,"7,02767230860133E+018",1636257467,DYNAMIC,4520817,14060283,4662603,42,0,14,1,7,1712
21774,"7,02767234296978E+018",1636257475,CLICK_COMMAND,4742087,14773417,4693231,3334,11,12,1,1,1765
21775,"7,02767234726134E+018",1636257476,DYNAMIC,4845633,14918678,3938264,3236,8,5,1,1,7648
21776,"7,02767237302564E+018",1636257482,DYNAMIC,4822008,14828415,3425368,408,11,12,1,10,1769
21777,"7,02767237732034E+018",1636257483,CLICK_COMMAND,4064118,12218915,4522547,3334,11,12,1,11,527330
21778,"7,02767237732067E+018",1636257483,DYNAMIC,4762669,14745649,4694474,3137,11,17,2,51,1703
21779,"7,02767240739835E+018",1636257490,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,10,10200
21780,"7,02767241597616E+018",1636257492,DYNAMIC,4818083,14818526,3425368,408,11,12,1,10,1769
21781,"7,0276724374624E+018",1636257497,SUBREQUEST_PARENT,1907433,6517885,3769550,42,8,5,3,42,1737
21782,"7,02767244604093E+018",1636257499,SUBREQUEST_PARENT,1907433,6517884,3769546,42,15,17,2,51,1703
21783,"7,02767244604546E+018",1636257499,SUBREQUEST_PARENT,1907433,14055848,3769569,42,0,0,1,14,207457
21784,"7,0276724546327E+018",1636257501,DYNAMIC,4520815,14060294,4662598,42,0,12,1,10,207057
21785,"7,02767247610531E+018",1636257506,CLICK_COMMAND,4823128,14918825,3972159,268,11,17,25,195,46186
21786,"7,02767253193916E+018",1636257519,DYNAMIC,4355360,13551877,4502334,3517,8,14,7,2597,87021
21787,"7,02767253623433E+018",1636257520,CLICK_COMMAND,4237418,13451690,4491620,3202,0,0,7,2554,72185
21788,"7,02767254053185E+018",1636257521,CLICK_COMMAND,4237418,13451690,4491620,3202,0,0,7,2554,72185
21789,"7,02767254912638E+018",1636257523,DYNAMIC,4853551,14940088,3769551,42,11,17,3,42,1737
21790,"7,02767262213715E+018",1636257540,CLICK_COMMAND,4360623,13565310,4407349,250,8,14,1,11,406301
21791,"7,02767264360877E+018",1636257545,DYNAMIC,4649451,14382863,4249991,3314,11,12,1,16,1059330
21792,"7,02767265650999E+018",1636257548,SUBREQUEST_PARENT,1907433,14050970,3769566,42,11,12,111,1341,61388
21793,"7,02767267367361E+018",1636257552,CLICK_COMMAND,4704373,14586212,3849549,268,11,12,1,10,95708
21794,"7,02767268226584E+018",1636257554,DYNAMIC,4787832,14807709,4342380,3317,6,12,2,51,1703
21795,"7,02767269085689E+018",1636257556,CLICK_COMMAND,4046554,12179172,3422231,268,11,12,1,7,38286
21796,"7,02767269514792E+018",1636257557,DYNAMIC,4799702,14770779,4291409,408,11,12,1,3,94744
21797,"7,02767269515081E+018",1636257557,CLICK_COMMAND,4671578,14447144,4677643,250,11,12,1,9,1783
21798,"7,02767270373995E+018",1636257560,DYNAMIC,4575372,14182345,4663755,7172,29,12,2,51,1703
21799,"7,02767279824621E+018",1636257581,SUBREQUEST_PARENT,1907433,6517918,3769555,42,8,14,1,2,3324
21800,"7,02767282402473E+018",1636257587,CLICK_COMMAND,4677199,14732663,4654732,3506,11,12,1,10,207057
21801,"7,02767284118435E+018",1636257591,CLICK_COMMAND,4705740,14515279,4573072,3341,11,12,1,9,1783
21802,"7,02767107595567E+018",1636257180,DYNAMIC,4823504,14836302,3596568,42,11,12,1,1,1019299
21803,"7,02767108453715E+018",1636257182,DYNAMIC,4794650,14755849,3425368,408,0,14,1,10,207057
21804,"7,02767110171715E+018",1636257186,CLICK_COMMAND,4704287,14551270,4642279,268,8,14,7,2552,71301
21805,"7,02767114467207E+018",1636257196,DYNAMIC,3679033,11226669,3781169,42,11,12,3,42,1737
21806,"7,02767117473809E+018",1636257203,DYNAMIC,4803918,14783593,3769545,42,11,17,209,2338,70251
21807,"7,02767118761453E+018",1636257206,CLICK_COMMAND,4828130,14860997,4599678,268,11,12,1,13,207337
21808,"7,0276711919097E+018",1636257207,DYNAMIC,4709702,14808968,4566247,268,8,14,1,9,693965
21809,"7,02767123056506E+018",1636257216,DYNAMIC,4804006,14783832,4386889,241,8,5,1,2,35187
21810,"7,0276712434514E+018",1636257219,CLICK_COMMAND,4736353,14591329,4569224,250,8,14,1,2,3324
21811,"7,02767128210414E+018",1636257228,CLICK_COMMAND,4713978,14854827,4690250,268,11,12,246,857,55008
21812,"7,0276712992979E+018",1636257232,DYNAMIC,3472794,14246188,3781166,42,0,0,2,51,1703
21813,"7,02767130359025E+018",1636257233,SUBREQUEST_PARENT,1907433,6517886,3702470,42,15,17,1,1,40185
21814,"7,02767131217481E+018",1636257235,SUBREQUEST_PARENT,1907433,14050970,3769566,42,11,12,1,10,835810
21815,"7,02767132076088E+018",1636257237,DYNAMIC,4799702,14767536,4291409,408,11,12,1,2,3324
21816,"7,02767132505866E+018",1636257238,CLICK_COMMAND,4849311,14927437,4630638,3334,0,14,1,10,10200
21817,"7,02767132506522E+018",1636257238,DYNAMIC,4520813,14060280,4662600,42,11,12,2,46,1032378
21818,"7,02767133364584E+018",1636257240,DYNAMIC,4823507,14849889,4699323,270,30,12,4,737,53664
21819,"7,02767134652911E+018",1636257243,DYNAMIC,4353495,13545089,4502334,3517,8,5,22,151,470975
21820,"7,02767136800532E+018",1636257248,CLICK_COMMAND,4050470,12187721,3881041,268,11,12,1,10,1780
21821,"7,02767137229806E+018",1636257249,DYNAMIC,3998268,13603168,3769574,42,0,12,1,10,10200
21822,"7,02767140236421E+018",1636257256,CLICK_COMMAND,4793684,14798781,4696311,268,6,17,1,2,206432
21823,"7,02767142384009E+018",1636257261,CLICK_COMMAND,4752512,14668553,4694320,270,11,12,25,195,46186
21824,"7,02767144960911E+018",1636257267,CLICK_COMMAND,4511338,14464645,4320420,3202,11,12,1,6,11322
21825,"7,0276714496173E+018",1636257267,DYNAMIC,4807579,14794914,3702467,42,15,17,96,6771,56069
21826,"7,02767145819891E+018",1636257269,CLICK_COMMAND,4722481,14667897,4690250,268,8,14,4,726,53206
21827,"7,02767148397835E+018",1636257275,DYNAMIC,4520830,14056288,4662605,42,0,14,3,42,1737
21828,"7,02767148826985E+018",1636257276,CLICK_COMMAND,4065321,12221384,4522547,3334,11,12,1,11,96213
21829,"7,02767150114852E+018",1636257279,DYNAMIC,4799702,14770779,4291409,408,11,12,1,10,1769
21830,"7,02767150114951E+018",1636257279,DYNAMIC,3754328,11412098,4539786,71,11,12,1,7,1712
21831,"7,02767150973708E+018",1636257281,DYNAMIC,4838438,14896170,4386889,241,8,5,1,2,35187
21832,"7,02767150973741E+018",1636257281,DYNAMIC,4819625,14822577,4386889,241,11,12,1,1,93829
21833,"7,02767152263273E+018",1636257285,CLICK_COMMAND,4635291,14550955,2700873,1017,11,17,6,1809,65421
21834,"7,02767155270117E+018",1636257291,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,1,13,526692
21835,"7,02767156557375E+018",1636257294,CLICK_COMMAND,4039076,12175380,3881041,268,11,12,1,10,207057
21836,"7,02767158705318E+018",1636257299,CLICK_COMMAND,4718271,14565533,4648939,3334,11,17,1,11,32479
21837,"7,02767158705704E+018",1636257299,CLICK_COMMAND,3218871,14794964,3958634,241,0,14,1,11,96158
21838,"7,02767159993126E+018",1636257302,CLICK_COMMAND,3172164,9851033,4427400,3202,11,12,1,11,128013
21839,"7,0276716042276E+018",1636257303,DYNAMIC,4670800,14467033,4650212,3637,11,5,1,2,35187
21840,"7,02767160852231E+018",1636257304,DYNAMIC,4845553,14918479,3564676,425,6,17,3,42,1737
21841,"7,02767162999996E+018",1636257309,DYNAMIC,4520823,14056260,4662603,42,0,14,1,11,96158
21842,"7,02767169442074E+018",1636257324,DYNAMIC,4818230,14818943,4480802,408,11,12,1,10,207151
21843,"7,02767170730544E+018",1636257327,DYNAMIC,3971068,13490374,4542841,3375,11,12,173,1995,67454
21844,"7,02767170731508E+018",1636257327,DYNAMIC,4803788,14783350,3769551,42,8,14,NULL,NULL,NULL
21845,"7,02767171160041E+018",1636257328,CLICK_COMMAND,4772124,14694239,4587260,987,6,12,2,51,1703
21846,"7,02767172449508E+018",1636257331,SUBREQUEST_PARENT,1907433,14055869,3769575,42,0,0,2,51,1703
21847,"7,02767178032015E+018",1636257344,DYNAMIC,4794763,14784516,4530222,71,6,17,1,6,11322
21848,"7,02767178891258E+018",1636257346,CLICK_COMMAND,3350692,10404670,4311926,3282,11,8,7,2554,72417
21849,"7,02767181039829E+018",1636257351,CLICK_COMMAND,4718271,14565532,4648939,3334,8,5,NULL,NULL,NULL
21850,"7,02767181897676E+018",1636257353,CLICK_COMMAND,4736346,14591313,4569224,250,11,12,1,3,89152
21851,"7,0276718189898E+018",1636257353,SUBREQUEST_PARENT,1907433,6517883,3769543,42,11,17,1,2,94707
21852,"7,0276718232712E+018",1636257354,CLICK_COMMAND,4151437,12554569,66058,73,11,17,1,13,695214
21853,"7,0276718318629E+018",1636257356,DYNAMIC,3356623,12982843,3597583,42,11,17,1,2,3324
21854,"7,02767183186363E+018",1636257356,CLICK_COMMAND,3350692,10404670,4311903,3282,11,5,105,1181,56865
21855,"7,02767187910545E+018",1636257367,DYNAMIC,4819509,14822196,4386889,241,8,14,1,15,468115
